iter	Logloss
174	0.06123983738
175	0.06101115479
176	0.06063956647
177	0.06046688212
178	0.06023842922
179	0.05997053887
180	0.05980426521
181	0.05949931328
182	0.05931132543
183	0.05902799489
184	0.05884700656
185	0.05865467682
186	0.05841871187
187	0.05822945573
188	0.0579232241
189	0.0576721059
190	0.05745111775
191	0.05721022839
192	0.05706389462
193	0.0568991515
194	0.05673377904
195	0.05653534168
196	0.05634480131
197	0.05620625819
198	0.05593133284
199	0.05578789252
200	0.05563959705
201	0.05538392752
202	0.05522140027
203	0.05500941362
204	0.0548751175
205	0.05465927234
206	0.05436113203
207	0.05416278491
208	0.05394517801
209	0.05376838506
210	0.05357028596
211	0.05328034281
212	0.05308330931
213	0.05292531594
214	0.05270179445
215	0.05254489229
216	0.05236702965
217	0.05215970198
218	0.05184725138
219	0.05174222233
220	0.05154523943
221	0.05130163455
222	0.05115107098
223	0.05097390897
224	0.05082135053
225	0.0507247225
226	0.05047504409
227	0.05029209063
228	0.05017345666
229	0.050000913
230	0.04985817032
231	0.04973585411
232	0.04961365735
233	0.04945457786
234	0.04928688456
235	0.04913145767
236	0.04898864257
237	0.04886053946
238	0.04870071136
239	0.048560129
240	0.04835225137
241	0.04820470308
242	0.04800277869
243	0.04785403171
244	0.04776965431
245	0.0476837668
246	0.04758346119
247	0.04746506182
248	0.04734054156
249	0.04718285421
250	0.0470559742
251	0.04695603231
252	0.04679777288
253	0.04664373116
254	0.04657984201
255	0.04645044751
256	0.04628354267
257	0.04618600311
258	0.04603576031
259	0.04581447712
260	0.04572854666
261	0.04554151106
262	0.04537330819
263	0.04523267303
264	0.04508437555
265	0.04484148271
266	0.04475906777
267	0.04466739706
268	0.04455574259
269	0.04431561914
270	0.04416815418
271	0.04391457533
272	0.04382530845
273	0.0436883015
274	0.04361402292
275	0.04338259309
276	0.0433038012
277	0.04315592439
278	0.04299990108
279	0.04288587564
280	0.04281221378
281	0.04271693184
282	0.04255982795
283	0.04238888363
284	0.0422667094
285	0.04215928696
286	0.04207143844
287	0.04199032361
288	0.04187175992
289	0.04170831812
290	0.04156533291
291	0.04132084707
292	0.04125336094
293	0.04114929134
294	0.0409833419
295	0.04084991398
296	0.04073255951
297	0.04057805432
298	0.04048826052
299	0.04037571528
300	0.04024112421
301	0.04010004674
302	0.03988634127
303	0.03976191046
304	0.03961481935
305	0.03950602887
306	0.03940253857
307	0.03923403076
308	0.03902227076
309	0.03887874652
310	0.03879276152
311	0.03866544891
312	0.03856951276
313	0.03837642878
314	0.03826318498
315	0.03813844019
316	0.03804726831
317	0.03794770962
318	0.0378825596
319	0.03781051041
320	0.03760867982
321	0.03743818093
322	0.03733611646
323	0.03722185418
324	0.03717868327
325	0.0370993498
326	0.03699448487
327	0.03691515408
328	0.03683327319
329	0.03673515776
330	0.03663112406
331	0.0364788447
332	0.03637798012
333	0.03627860504
334	0.03623947194
335	0.03613286302
336	0.03604185355
337	0.03594654441
338	0.03587024531
339	0.03570740945
340	0.03563211992
341	0.03552474816
342	0.035430421
343	0.03536623606
344	0.03518094026
345	0.03508722724
346	0.0350077647
347	0.0348964856
348	0.03480907616
349	0.03470448038
350	0.0345514417
351	0.0344129619
352	0.03427234653
353	0.03416401962
354	0.03411933983
355	0.03396046117
356	0.03384469861
357	0.03374703718
358	0.03367716682
359	0.03351970099
360	0.03344361318
361	0.0333512372
362	0.03325549005
363	0.03316651874
364	0.03312084336
365	0.03302393661
366	0.0329360206
367	0.03284754611
368	0.03280511018
369	0.03271785699
370	0.03263567959
371	0.03257652132
372	0.03252060018
373	0.03247136306
374	0.03242655582
375	0.03226558173
376	0.03220244882
377	0.03211292706
378	0.03206594301
379	0.03201059334
380	0.03188694033
381	0.0317755531
382	0.03169761479
383	0.03158208268
384	0.03148462113
385	0.0314170148
386	0.03132267618
387	0.03123153474
388	0.03112145182
389	0.03107424267
390	0.0309911749
391	0.03083674291
392	0.03075837515
393	0.03068044722
394	0.03059794245
395	0.03054050272
396	0.03037259455
397	0.03027708382
398	0.03019268193
399	0.03010103078
400	0.03004805808
401	0.02998315142
402	0.02987571613
403	0.02974009568
404	0.0295938431
405	0.02950061653
406	0.02944290794
407	0.0293370458
408	0.02928084103
409	0.02925066619
410	0.02913082621
411	0.02907087878
412	0.02891035883
413	0.02883910013
414	0.02874947508
415	0.0286957786
416	0.02857766879
417	0.02849347932
418	0.02839605209
419	0.02824581971
420	0.02815742786
421	0.0280785464
422	0.02799570044
423	0.02789292445
424	0.02782510491
425	0.0277411496
426	0.02768856998
427	0.02764981428
428	0.02756563185
429	0.02747734566
430	0.02736851067
431	0.02725724497
432	0.02713699784
433	0.02707038502
434	0.02698669917
435	0.02693036156
436	0.02678782766
437	0.02671531376
438	0.02666876598
439	0.0266175212
440	0.02659846688
441	0.02645841813
442	0.02641021573
443	0.02628335121
444	0.02622404383
445	0.0260839197
446	0.0260579402
447	0.02597826425
448	0.02590853672
449	0.02581982404
450	0.02576125031
451	0.02572063084
452	0.02569287049
453	0.02562734196
454	0.02558839691
455	0.02552473029
456	0.02547449502
457	0.02543330622
458	0.02537654237
459	0.02528920501
460	0.02517223748
461	0.02512892614
462	0.02508453908
463	0.02495414663
464	0.02488608431
465	0.02483459204
466	0.02474076181
467	0.02461761381
468	0.02452617202
469	0.02442174188
470	0.0243974083
471	0.02436293089
472	0.02428806658
473	0.02424021312
474	0.02417915313
475	0.0241407583
476	0.02409424721
477	0.02404893441
478	0.02396131758
479	0.02390710347
480	0.02383367662
481	0.02372243253
482	0.02366716156
483	0.0235583435
484	0.02351820703
485	0.02346808035
486	0.02343282735
487	0.02336851673
488	0.02332073803
489	0.02329478954
490	0.02320971743
491	0.02316543105
492	0.02309573654
493	0.02307419794
494	0.02297376654
495	0.02287062563
496	0.02277812091
497	0.02274220404
498	0.02263896249
499	0.02258606849
500	0.0225268198
501	0.02242161374
502	0.02237998554
503	0.02229353287
504	0.02224306503
505	0.02216099683
506	0.02211282185
507	0.02204926109
508	0.0220231033
509	0.02197842109
510	0.02195622695
511	0.02191605218
512	0.0218704314
513	0.02183930779
514	0.02176349947
515	0.02170292027
516	0.0216662899
517	0.02164942979
518	0.02161033654
519	0.02158156611
520	0.02151055374
521	0.02143589497
522	0.02139126638
523	0.02129006353
524	0.0211801873
525	0.02116570203
526	0.02112639978
527	0.02108520865
528	0.02102334593
529	0.02099021665
530	0.02095311792
531	0.02089727524
532	0.02083807963
533	0.0207735877
534	0.02068613576
535	0.02059563086
536	0.02055113584
537	0.02050518964
538	0.0204636154
539	0.02038633142
540	0.02036037492
541	0.02032442148
542	0.02028267223
543	0.02027440282
544	0.02020459491
545	0.02017105719
546	0.02008789152
547	0.02001742758
548	0.01997326417
549	0.01989882432
550	0.01988379907
551	0.01984386723
552	0.01978716511
553	0.01974623861
554	0.0197069119
555	0.01963159196
556	0.01958984871
557	0.01956110653
558	0.01950951532
559	0.01944660723
560	0.01942623076
561	0.01940820698
562	0.01937809251
563	0.01934082697
564	0.01928627765
565	0.01920643557
566	0.01917108648
567	0.01914207936
568	0.01910798926
569	0.01901854144
570	0.01898751921
571	0.01895436724
572	0.01888506942
573	0.018847579
574	0.01883115605
575	0.01878346731
576	0.0187350214
577	0.01869835789
578	0.01866593016
579	0.01863474497
580	0.01857555533
581	0.01855798368
582	0.01852823685
583	0.01845782832
584	0.01840471606
585	0.01837765202
586	0.01829781873
587	0.01825234695
588	0.01822242785
589	0.01818551855
590	0.01816935656
591	0.01814078552
592	0.01809724522
593	0.01799737194
594	0.01791540761
595	0.01789788528
596	0.01785575395
597	0.01781878758
598	0.01778617827
599	0.01771881767
600	0.01768230298
601	0.01760600012
602	0.0175682235
603	0.0175263583
604	0.0174585934
605	0.01743845124
606	0.01741344211
607	0.01733343595
608	0.01730628538
609	0.01724697356
610	0.01721387727
611	0.01719394759
612	0.01716894523
613	0.01713474448
614	0.01711314641
615	0.01707181945
616	0.01704924997
617	0.01700646387
618	0.01694275531
619	0.01693048328
620	0.0168829905
621	0.01683228839
622	0.01677858934
623	0.01675804707
624	0.01669488012
625	0.01667877177
626	0.01661942877
627	0.01661236419
628	0.01657557476
629	0.01656526514
630	0.01654254883
631	0.01648398969
632	0.0164544044
633	0.0163894974
634	0.01637755061
635	0.01632050655
636	0.01624632504
637	0.01619952265
638	0.01616626296
639	0.0161530652
640	0.01612444212
641	0.01611311047
642	0.01605331992
643	0.01601619251
644	0.01597808309
645	0.01595587388
646	0.01592465701
647	0.01590056923
648	0.01585953883
649	0.01580711513
650	0.01580111741
651	0.01578295652
652	0.01577034137
653	0.01574050754
654	0.0157093373
655	0.01568717235
656	0.01563952248
657	0.0156038039
658	0.01559438431
659	0.01556705171
660	0.01553726889
661	0.01552193022
662	0.015494317
663	0.01547358889
664	0.01543717103
665	0.01539097433
666	0.0153730003
667	0.01532423826
668	0.01525203475
669	0.01518312175
670	0.01513041472
671	0.01510112714
672	0.01507835498
673	0.01505647549
674	0.01502927917
675	0.01501363012
676	0.01500178562
677	0.01494778173
678	0.01491917831
679	0.01488207146
680	0.01484547473
681	0.01480763623
682	0.01477289084
683	0.01472303837
684	0.01467105063
685	0.01464642511
686	0.01458268743
687	0.01456108022
688	0.01454104806
689	0.01452598098
690	0.01450463362
691	0.01446620078
692	0.0144019722
693	0.01439569112
694	0.01438304283
695	0.01434929467
696	0.01432701289
697	0.01430236561
698	0.01425738533
699	0.01421939554
700	0.01421689578
701	0.0141886047
702	0.01415016867
703	0.01412403626
704	0.01410301147
705	0.01408111063
706	0.01401516868
707	0.01398295466
708	0.01396543014
709	0.01392627824
710	0.01389519509
711	0.01388138257
712	0.01384580805
713	0.01378220693
714	0.01376217968
715	0.01373474701
716	0.0136948984
717	0.01365679535
718	0.0136354478
719	0.01358104738
720	0.01356468834
721	0.01355556132
722	0.01351922119
723	0.01349929403
724	0.01346856074
725	0.01343866752
726	0.01341785358
727	0.0133718597
728	0.01333921977
729	0.01331407389
730	0.01330381906
731	0.01329936278
732	0.01325938858
733	0.01322049546
734	0.01319796344
735	0.01317637267
736	0.01314922704
737	0.0131336158
738	0.01311874974
739	0.01307579841
740	0.01303097874
741	0.01300274166
742	0.01293547338
743	0.01291682095
744	0.01290005114
745	0.01288230983
746	0.01285240996
747	0.0128417276
748	0.01281766966
749	0.01276457964
750	0.01275816526
751	0.01272763103
752	0.01271747851
753	0.01268925584
754	0.01265290868
755	0.01261916778
756	0.01260750025
757	0.01259678182
758	0.01255855566
759	0.01252324317
760	0.01250768936
761	0.01248595083
762	0.01241529427
763	0.01241529065
764	0.012395713
765	0.01239571416
766	0.01234956945
767	0.01230466762
768	0.01226636515
769	0.01224537522
770	0.01223516087
771	0.01222405605
772	0.0122099253
773	0.012200061
774	0.0121894702
775	0.01216603378
776	0.0121492208
777	0.01211294123
778	0.01210331871
779	0.01208135428
780	0.0120603615
781	0.01202138218
782	0.01196674223
783	0.01193539296
784	0.01192435245
785	0.01191388175
786	0.01190576322
787	0.01189265598
788	0.0118484482
789	0.01182984842
790	0.01182983652
791	0.0118187012
792	0.01180391632
793	0.01175317209
794	0.01171505947
795	0.01169335452
796	0.01168689063
797	0.01165099464
798	0.01160335646
799	0.01159354139
800	0.01158193402
801	0.01153642117
802	0.0115216683
803	0.01148141815
804	0.01145646075
805	0.01141873875
806	0.01137837559
807	0.0113404994
808	0.01133433007
809	0.0113102233
810	0.01126335971
811	0.01120633176
812	0.01119200063
813	0.01115650982
814	0.01113114264
815	0.01111841976
816	0.01109096473
817	0.01107627017
818	0.01105884296
819	0.01104685735
820	0.01100856367
821	0.01099690925
822	0.01097372293
823	0.0109556111
824	0.01094248294
825	0.01093334199
826	0.01089735318
827	0.01087522459
828	0.01086461164
829	0.01085429324
830	0.01083024949
831	0.01080356187
832	0.01078653711
833	0.01077092636
834	0.01076231309
835	0.01074760451
836	0.01072229198
837	0.01069164271
838	0.0106754156
839	0.01066096928
840	0.01064242979
841	0.01062495116
842	0.01060886677
843	0.0105816282
844	0.01057227269
845	0.0105637877
846	0.01055373874
847	0.01054433987
848	0.01052383183
849	0.01049133113
850	0.01048819392
851	0.01046446493
852	0.01043869831
853	0.01041838767
854	0.01039461111
855	0.01036891044
856	0.01034920271
857	0.01031876375
858	0.01029259189
859	0.01027079209
860	0.01024740844
861	0.01023698704
862	0.01023200753
863	0.01021236946
864	0.01020452369
865	0.01016739528
866	0.0101402608
867	0.01014026155
868	0.01014023615
869	0.0101200616
870	0.01012005384
871	0.0101200503
872	0.01010445272
873	0.0101044172
874	0.0101044072
875	0.01009193443
876	0.01009193128
877	0.01009191276
878	0.0100817637
879	0.0100817637
880	0.01008176652
881	0.01006460454
882	0.01003799623
883	0.01003798568
884	0.01002688115
885	0.01002687647
886	0.01002686102
887	0.009996472892
888	0.009989737888
889	0.009964985946
890	0.009956768126
891	0.009924621131
892	0.009916513354
893	0.009889056278
894	0.009874762358
895	0.009845614449
896	0.009828432827
897	0.009800604737
898	0.009788119261
899	0.009757716056
900	0.009747157533
901	0.009739389859
902	0.009726309639
903	0.009702589472
904	0.009685625409
905	0.009664126329
906	0.009647961827
907	0.009642030278
908	0.009633073838
909	0.009626195078
910	0.009612813368
911	0.009600069727
912	0.009593374909
913	0.009571073714
914	0.009542950627
915	0.009527011631
916	0.00952700039
917	0.009521237302
918	0.009509160621
919	0.009488869284
920	0.009463675153
921	0.009455586997
922	0.009447887646
923	0.009425387894
924	0.009415548937
925	0.009405153709
926	0.009383459081
927	0.00935678436
928	0.009335582572
929	0.009328584374
930	0.009310911256
931	0.009300169565
932	0.009281194931
933	0.009275092818
934	0.00925791874
935	0.009247282105
936	0.009231676097
937	0.009205435254
938	0.009191420418
939	0.009179840808
940	0.009158055335
941	0.009147384633
942	0.009133297729
943	0.00912417023
944	0.009102683643
945	0.009090649999
946	0.009064006747
947	0.009051906092
948	0.009041474541
949	0.009034759644
950	0.009010422485
951	0.008984339693
952	0.00895200027
953	0.008923159781
954	0.008905358856
955	0.008884066173
956	0.008869184774
957	0.008850271808
958	0.00883503252
959	0.008835030002
960	0.00881859141
961	0.008800618379
962	0.008783388288
963	0.008773714677
964	0.008754647123
965	0.008728819696
966	0.008711850853
967	0.008696831904
968	0.008685958112
969	0.00867538453
970	0.008663108687
971	0.008656569225
972	0.008651339509
973	0.008627035652
974	0.008607851468
975	0.008583107963
976	0.00855612563
977	0.008532436715
978	0.008518249429
979	0.008498284622
980	0.008471605402
981	0.008446968753
982	0.008417457136
983	0.008384490741
984	0.008378694392
985	0.0083707122
986	0.008346381104
987	0.008335977648
988	0.008327621656
989	0.008317489257
990	0.008307488067
991	0.008293436811
992	0.008278223142
993	0.008263977716
994	0.008256479592
995	0.008244847826
996	0.008232155308
997	0.008220691366
998	0.008188810906
999	0.008176594494
